,date,open,close,high,low,volume,code
44,2001-11-02,-234.582,-234.568,-234.504,-234.603,3435.2,600519
45,2001-11-05,-234.632,-234.65,-234.586,-234.685,3690.76,600519
46,2001-11-06,-234.667,-234.605,-234.578,-234.682,2609.31,600519
47,2001-11-07,-234.632,-234.836,-234.632,-234.845,9325.38,600519
48,2001-11-08,-234.925,-234.863,-234.829,-234.991,7402.16,600519
49,2001-11-09,-234.863,-234.783,-234.724,-234.927,3760.76,600519
50,2001-11-12,-234.738,-234.881,-234.738,-234.895,2683.33,600519
51,2001-11-13,-234.937,-234.873,-234.863,-234.95,2673.81,600519
52,2001-11-14,-234.873,-234.872,-234.809,-234.873,769.0,600519
53,2001-11-15,-234.872,-234.866,-234.845,-234.898,2193.45,600519
54,2001-11-16,-234.419,-234.793,-234.419,-234.811,9954.7,600519
55,2001-11-19,-234.783,-234.623,-234.618,-234.792,3734.61,600519
56,2001-11-20,-234.596,-234.564,-234.538,-234.65,8069.08,600519
57,2001-11-21,-234.546,-234.6,-234.543,-234.65,5114.42,600519
58,2001-11-22,-234.593,-234.61,-234.578,-234.648,4198.79,600519
59,2001-11-23,-234.63,-234.635,-234.587,-234.671,3960.9,600519
60,2001-11-26,-234.632,-234.701,-234.632,-234.721,3100.99,600519
61,2001-11-27,-234.706,-234.632,-234.619,-234.706,2569.48,600519
62,2001-11-28,-234.623,-234.623,-234.562,-234.65,3773.62,600519
63,2001-11-29,-234.63,-234.662,-234.596,-234.666,3046.18,600519
64,2001-11-30,-234.662,-234.571,-234.552,-234.667,4070.97,600519
65,2001-12-03,-234.57,-234.424,-234.406,-234.571,16037.05,600519
66,2001-12-04,-234.41,-234.417,-234.406,-234.488,6894.99,600519
67,2001-12-05,-234.276,-234.454,-234.276,-234.461,15028.35,600519
68,2001-12-06,-234.472,-234.443,-234.401,-234.49,6372.22,600519
69,2001-12-07,-234.436,-234.479,-234.419,-234.49,3908.2,600519
70,2001-12-10,-234.454,-234.456,-234.44,-234.506,4161.56,600519
71,2001-12-11,-234.454,-234.518,-234.454,-234.523,3580.02,600519
72,2001-12-12,-234.525,-234.495,-234.436,-234.525,4632.67,600519
73,2001-12-13,-234.523,-234.586,-234.459,-234.596,3540.45,600519
74,2001-12-14,-234.628,-234.596,-234.543,-234.628,2841.25,600519
75,2001-12-17,-234.612,-234.568,-234.523,-234.623,4413.89,600519
76,2001-12-18,-234.546,-234.472,-234.461,-234.614,4821.2,600519
77,2001-12-19,-234.472,-234.461,-234.367,-234.52,9620.01,600519
78,2001-12-20,-234.472,-234.674,-234.472,-234.694,11362.23,600519
79,2001-12-21,-234.685,-234.477,-234.459,-234.685,8135.04,600519
80,2001-12-24,-234.456,-234.379,-234.232,-234.488,27250.79,600519
81,2001-12-25,-234.374,-234.365,-234.326,-234.463,12182.6,600519
82,2001-12-26,-234.358,-234.243,-234.232,-234.436,16809.52,600519
83,2001-12-27,-234.237,-234.22,-234.127,-234.291,23284.78,600519
84,2001-12-28,-234.223,-234.223,-234.17,-234.298,12279.32,600519
85,2001-12-31,-234.157,-234.001,-233.868,-234.195,52195.41,600519
86,2002-01-04,-233.971,-234.179,-233.957,-234.196,29109.62,600519
87,2002-01-07,-234.25,-234.214,-234.188,-234.333,18942.95,600519
88,2002-01-08,-234.276,-234.349,-234.172,-234.369,13286.64,600519
89,2002-01-09,-234.365,-234.299,-234.244,-234.392,10606.82,600519
90,2002-01-10,-234.28,-234.234,-234.207,-234.392,18815.55,600519
91,2002-01-11,-234.275,-234.445,-234.252,-234.454,11834.75,600519
92,2002-01-14,-234.507,-234.436,-234.383,-234.555,18718.51,600519
93,2002-01-15,-234.458,-234.358,-234.267,-234.47,18247.41,600519
94,2002-01-16,-234.369,-234.392,-234.282,-234.561,13974.33,600519
95,2002-01-17,-234.419,-234.621,-234.367,-234.685,24180.31,600519
96,2002-01-18,-234.667,-234.339,-234.298,-234.685,32262.08,600519
97,2002-01-21,-234.401,-234.477,-234.347,-234.529,15755.93,600519
98,2002-01-22,-234.49,-234.376,-234.285,-234.49,13485.67,600519
99,2002-01-23,-234.339,-234.166,-234.161,-234.419,23336.48,600519
100,2002-01-24,-234.212,-234.225,-234.122,-234.312,26615.8,600519
101,2002-01-25,-234.234,-234.259,-234.175,-234.312,13941.12,600519
102,2002-01-28,-234.276,-234.545,-234.225,-234.578,21667.82,600519
103,2002-01-29,-234.596,-234.514,-234.419,-234.635,11872.0,600519
104,2002-01-30,-234.525,-234.529,-234.404,-234.596,8419.22,600519
105,2002-01-31,-234.454,-234.17,-234.099,-234.454,40828.3,600519
106,2002-02-01,-234.188,-234.266,-234.102,-234.294,17345.03,600519
107,2002-02-04,-234.244,-234.113,-234.072,-234.276,16510.19,600519
108,2002-02-05,-234.111,-234.116,-233.978,-234.164,11195.73,600519
109,2002-02-06,-234.124,-234.244,-234.079,-234.26,9668.54,600519
110,2002-02-07,-234.244,-234.204,-234.113,-234.255,6688.17,600519
111,2002-02-08,-234.17,-234.161,-234.063,-234.173,12569.31,600519
112,2002-02-26,-234.1,-234.14,-234.01,-234.196,14815.99,600519
113,2002-02-27,-234.125,-234.111,-234.081,-234.188,8290.81,600519
114,2002-02-28,-234.099,-234.099,-234.017,-234.138,12506.98,600519
115,2002-03-01,-234.108,-234.207,-234.072,-234.241,7421.45,600519
116,2002-03-04,-234.214,-234.092,-234.084,-234.255,5224.85,600519
117,2002-03-05,-234.088,-233.994,-233.903,-234.124,22188.87,600519
118,2002-03-06,-233.957,-234.035,-233.907,-234.095,18620.14,600519
119,2002-03-07,-234.063,-234.01,-233.992,-234.09,13616.02,600519
120,2002-03-08,-234.001,-233.809,-233.782,-234.001,35326.81,600519
121,2002-03-11,-233.798,-233.841,-233.798,-233.909,17606.0,600519
122,2002-03-12,-233.841,-234.01,-233.841,-234.01,17251.85,600519
123,2002-03-13,-234.044,-234.056,-233.957,-234.065,7793.99,600519
124,2002-03-14,-234.079,-233.989,-233.974,-234.09,6387.74,600519
125,2002-03-15,-234.095,-234.113,-233.939,-234.125,11892.88,600519
126,2002-03-18,-234.077,-234.099,-233.957,-234.116,6070.27,600519
127,2002-03-19,-234.081,-233.965,-233.942,-234.095,6774.04,600519
128,2002-03-20,-233.957,-233.926,-233.832,-233.974,15031.33,600519
129,2002-03-21,-233.868,-233.935,-233.821,-233.981,15037.21,600519
130,2002-03-22,-233.935,-234.003,-233.921,-234.024,7972.76,600519
131,2002-03-25,-234.012,-233.96,-233.939,-234.045,4315.07,600519
132,2002-03-26,-233.974,-234.063,-233.957,-234.077,6239.09,600519
133,2002-03-27,-234.072,-234.081,-234.017,-234.115,4991.01,600519
134,2002-03-28,-234.097,-234.097,-234.049,-234.099,5291.57,600519
135,2002-03-29,-234.099,-234.23,-234.09,-234.259,10625.47,600519
136,2002-04-01,-234.248,-234.17,-234.136,-234.255,2766.05,600519
137,2002-04-02,-234.168,-234.273,-234.141,-234.31,7329.33,600519
138,2002-04-03,-234.273,-234.28,-234.223,-234.308,6019.45,600519
139,2002-04-04,-234.282,-234.173,-234.17,-234.363,5161.43,600519
140,2002-04-05,-234.138,-234.227,-234.109,-234.259,3046.85,600519
141,2002-04-08,-234.223,-234.276,-234.205,-234.285,2300.46,600519
142,2002-04-09,-234.276,-234.2,-234.188,-234.298,3291.57,600519
143,2002-04-10,-234.2,-234.191,-234.14,-234.241,3423.83,600519
144,2002-04-11,-234.189,-234.189,-234.12,-234.204,6797.99,600519
145,2002-04-12,-234.166,-234.099,-234.06,-234.184,4519.28,600519
146,2002-04-15,-234.017,-234.118,-234.01,-234.17,2925.94,600519
147,2002-04-16,-234.12,-234.052,-234.045,-234.12,6036.15,600519
148,2002-04-17,-234.01,-234.28,-234.01,-234.303,13219.28,600519
149,2002-04-18,-234.276,-234.385,-234.243,-234.387,8538.15,600519
150,2002-04-19,-234.385,-234.415,-234.374,-234.474,8854.32,600519
151,2002-04-22,-234.454,-234.42,-234.383,-234.472,4113.65,600519
152,2002-04-23,-234.42,-234.539,-234.42,-234.541,4088.22,600519
153,2002-04-24,-234.543,-234.589,-234.475,-234.603,5050.88,600519
154,2002-04-25,-234.614,-234.541,-234.511,-234.614,2596.76,600519
155,2002-04-26,-234.543,-234.451,-234.44,-234.561,2381.23,600519
156,2002-04-29,-234.419,-234.392,-234.276,-234.419,4665.21,600519
157,2002-04-30,-234.369,-234.419,-234.347,-234.463,5978.47,600519
158,2002-05-08,-234.399,-234.41,-234.365,-234.451,1700.49,600519
159,2002-05-09,-234.454,-234.449,-234.374,-234.454,1712.21,600519
160,2002-05-10,-234.445,-234.514,-234.431,-234.516,2688.5,600519
161,2002-05-13,-234.53,-234.561,-234.507,-234.564,2830.74,600519
162,2002-05-14,-234.561,-234.546,-234.369,-234.594,5070.03,600519
163,2002-05-15,-234.511,-234.571,-234.509,-234.596,2244.3,600519
164,2002-05-16,-234.587,-234.639,-234.568,-234.648,5549.83,600519
165,2002-05-17,-234.651,-234.625,-234.527,-234.676,3859.68,600519
166,2002-05-20,-234.634,-234.719,-234.634,-234.721,3353.69,600519
167,2002-05-21,-234.536,-234.626,-234.536,-234.65,5707.0,600519
168,2002-05-22,-234.614,-234.628,-234.546,-234.641,2974.06,600519
169,2002-05-23,-234.475,-234.596,-234.475,-234.614,1619.9,600519
170,2002-05-24,-234.63,-234.651,-234.596,-234.689,2407.35,600519
171,2002-05-27,-234.632,-234.612,-234.571,-234.651,1653.26,600519
172,2002-05-28,-234.596,-234.603,-234.534,-234.614,2614.9,600519
173,2002-05-29,-234.594,-234.673,-234.564,-234.692,2684.74,600519
174,2002-05-30,-234.653,-234.657,-234.621,-234.703,1962.25,600519
175,2002-05-31,-234.632,-234.641,-234.603,-234.667,1806.1,600519
176,2002-06-03,-234.65,-234.644,-234.63,-234.719,2290.22,600519
177,2002-06-04,-234.65,-234.721,-234.632,-234.809,1976.0,600519
178,2002-06-05,-234.721,-234.747,-234.721,-234.792,2224.75,600519
179,2002-06-06,-234.742,-234.634,-234.548,-234.792,5757.4,600519
180,2002-06-07,-234.667,-234.646,-234.603,-234.701,3622.16,600519
181,2002-06-10,-234.632,-234.696,-234.623,-234.719,1832.53,600519
182,2002-06-11,-234.676,-234.664,-234.628,-234.694,1539.2,600519
183,2002-06-12,-234.667,-234.612,-234.61,-234.712,2082.2,600519
184,2002-06-13,-234.614,-234.65,-234.578,-234.653,1623.0,600519
185,2002-06-14,-234.65,-234.694,-234.596,-234.703,947.11,600519
186,2002-06-17,-234.712,-234.694,-234.692,-234.756,1358.1,600519
187,2002-06-18,-234.685,-234.637,-234.618,-234.687,1636.99,600519
188,2002-06-19,-234.65,-234.68,-234.632,-234.685,833.5,600519
189,2002-06-20,-234.635,-234.653,-234.623,-234.674,1319.2,600519
190,2002-06-21,-234.632,-234.545,-234.507,-234.653,4266.51,600519
191,2002-06-24,-233.914,-234.067,-233.914,-234.276,61254.41,600519
192,2002-06-26,-234.227,-234.303,-234.205,-234.355,15423.0,600519
193,2002-06-27,-234.294,-234.315,-234.244,-234.347,5581.78,600519
194,2002-06-28,-234.33,-234.271,-234.209,-234.33,10763.73,600519
195,2002-07-01,-234.262,-234.312,-234.189,-234.315,4320.0,600519
196,2002-07-02,-234.312,-234.321,-234.312,-234.351,3935.07,600519
197,2002-07-03,-234.321,-234.337,-234.303,-234.365,5333.12,600519
198,2002-07-04,-234.333,-234.442,-234.33,-234.454,6669.87,600519
199,2002-07-05,-234.443,-234.426,-234.422,-234.454,6815.67,600519
200,2002-07-08,-234.422,-234.424,-234.372,-234.436,3192.72,600519
201,2002-07-09,-234.422,-234.433,-234.411,-234.449,3523.23,600519
202,2002-07-10,-234.433,-234.504,-234.411,-234.516,4622.79,600519
203,2002-07-11,-234.52,-234.467,-234.41,-234.52,2357.61,600519
204,2002-07-12,-234.456,-234.449,-234.422,-234.49,1588.49,600519
205,2002-07-15,-234.452,-234.47,-234.426,-234.472,1308.58,600519
206,2002-07-16,-234.511,-234.472,-234.431,-234.511,2316.49,600519
207,2002-07-17,-234.463,-234.472,-234.454,-234.516,1342.19,600519
208,2002-07-18,-234.445,-234.411,-234.367,-234.454,5893.89,600519
209,2002-07-19,-234.388,-234.385,-234.372,-234.408,2516.89,600519
210,2002-07-22,-234.333,-234.383,-234.33,-234.395,6103.57,600519
211,2002-07-23,-234.374,-234.41,-234.374,-234.452,2901.58,600519
212,2002-07-24,-234.401,-234.383,-234.367,-234.436,4663.87,600519
213,2002-07-25,-234.37,-234.429,-234.331,-234.468,1700.42,600519
214,2002-07-26,-234.392,-234.464,-234.392,-234.476,1558.24,600519
215,2002-07-29,-234.451,-234.55,-234.435,-234.572,2557.48,600519
216,2002-07-30,-234.552,-234.583,-234.538,-234.591,3445.96,600519
217,2002-07-31,-234.583,-234.623,-234.548,-234.636,2579.85,600519
218,2002-08-01,-234.63,-234.638,-234.589,-234.656,2000.89,600519
219,2002-08-02,-234.626,-234.601,-234.533,-234.675,1253.88,600519
220,2002-08-05,-234.599,-234.623,-234.587,-234.636,1078.12,600519
221,2002-08-06,-234.623,-234.603,-234.572,-234.642,2092.37,600519
222,2002-08-07,-234.601,-234.603,-234.587,-234.617,1355.79,600519
223,2002-08-08,-234.603,-234.628,-234.574,-234.646,1264.6,600519
224,2002-08-09,-234.644,-234.689,-234.617,-234.697,2490.2,600519
225,2002-08-12,-234.724,-234.763,-234.709,-234.763,2250.5,600519
226,2002-08-13,-234.744,-234.763,-234.744,-234.802,1704.13,600519
227,2002-08-14,-234.689,-234.689,-234.689,-234.763,2472.46,600519
228,2002-08-15,-234.689,-234.732,-234.689,-234.734,1259.55,600519
229,2002-08-16,-234.783,-234.724,-234.71,-234.822,2240.98,600519
230,2002-08-19,-234.726,-234.752,-234.705,-234.761,1108.96,600519
231,2002-08-20,-234.765,-234.705,-234.687,-234.765,2372.11,600519
232,2002-08-21,-234.685,-234.705,-234.685,-234.73,1694.51,600519
233,2002-08-22,-234.685,-234.65,-234.613,-234.705,4220.34,600519
234,2002-08-23,-234.656,-234.64,-234.617,-234.656,2431.41,600519
235,2002-08-26,-234.656,-234.738,-234.656,-234.746,2631.49,600519
236,2002-08-27,-234.738,-234.714,-234.705,-234.763,2584.41,600519
237,2002-08-28,-234.707,-234.771,-234.662,-234.783,3765.82,600519
238,2002-08-29,-234.773,-234.785,-234.748,-234.793,2899.37,600519
239,2002-08-30,-234.771,-234.789,-234.771,-234.798,1886.68,600519
240,2002-09-02,-234.793,-234.802,-234.783,-234.812,2341.3,600519
241,2002-09-03,-234.802,-234.757,-234.709,-234.802,2277.01,600519
242,2002-09-04,-234.757,-234.765,-234.726,-234.798,1788.69,600519
243,2002-09-05,-234.779,-234.822,-234.779,-234.822,2893.69,600519
244,2002-09-06,-234.812,-234.812,-234.791,-234.841,1859.62,600519
245,2002-09-09,-234.822,-234.867,-234.812,-234.877,2613.9,600519
246,2002-09-10,-234.881,-234.959,-234.861,-234.982,8057.12,600519
247,2002-09-11,-234.986,-235.056,-234.959,-235.154,9845.29,600519
248,2002-09-12,-235.076,-235.062,-235.027,-235.121,1716.59,600519
249,2002-09-13,-235.074,-235.045,-235.041,-235.092,1071.73,600519
250,2002-09-16,-235.054,-235.135,-235.043,-235.137,3923.51,600519
251,2002-09-17,-235.125,-235.096,-235.06,-235.15,2613.49,600519
252,2002-09-18,-235.078,-235.101,-235.078,-235.129,1616.06,600519
253,2002-09-19,-235.115,-235.076,-235.047,-235.16,3650.15,600519
254,2002-09-20,-235.082,-235.129,-235.082,-235.14,1372.98,600519
255,2002-09-23,-235.139,-235.187,-235.129,-235.193,2121.1,600519
256,2002-09-24,-235.193,-235.275,-235.187,-235.291,7148.54,600519
257,2002-09-25,-235.275,-235.213,-235.164,-235.275,3557.09,600519
258,2002-09-26,-235.201,-235.266,-235.201,-235.27,2168.07,600519
259,2002-09-27,-235.248,-235.236,-235.203,-235.275,1505.45,600519
260,2002-10-08,-235.242,-235.256,-235.242,-235.285,3589.77,600519
261,2002-10-09,-235.271,-235.324,-235.262,-235.354,2458.71,600519
262,2002-10-10,-235.33,-235.314,-235.266,-235.34,1087.67,600519
263,2002-10-11,-235.334,-235.354,-235.291,-235.369,1217.05,600519
264,2002-10-14,-235.291,-235.346,-235.291,-235.365,1095.29,600519
265,2002-10-15,-235.35,-235.314,-235.313,-235.359,2065.94,600519
266,2002-10-16,-235.314,-235.289,-235.234,-235.316,2261.33,600519
267,2002-10-17,-235.289,-235.352,-235.271,-235.369,1564.8,600519
268,2002-10-18,-235.369,-235.504,-235.334,-235.555,4635.33,600519
269,2002-10-21,-235.508,-235.496,-235.412,-235.555,1646.05,600519
270,2002-10-22,-235.473,-235.393,-235.359,-235.486,2105.71,600519
271,2002-10-23,-235.379,-235.442,-235.379,-235.461,1080.78,600519
272,2002-10-24,-235.447,-235.445,-235.393,-235.447,970.6,600519
273,2002-10-25,-235.445,-235.535,-235.443,-235.545,2368.12,600519
274,2002-10-28,-235.545,-235.67,-235.545,-235.682,4471.53,600519
275,2002-10-29,-235.565,-235.621,-235.565,-235.739,3198.69,600519
276,2002-10-30,-235.614,-235.657,-235.604,-235.67,2035.57,600519
277,2002-10-31,-235.657,-235.645,-235.569,-235.662,2817.3,600519
278,2002-11-01,-235.647,-235.619,-235.61,-235.67,1471.19,600519
279,2002-11-04,-235.619,-235.533,-235.533,-235.619,1995.03,600519
280,2002-11-05,-235.526,-235.485,-235.428,-235.563,3485.38,600519
281,2002-11-06,-235.477,-235.522,-235.471,-235.526,1622.65,600519
282,2002-11-07,-235.516,-235.539,-235.496,-235.561,2416.52,600519
283,2002-11-08,-235.428,-235.647,-235.428,-235.67,2717.56,600519
284,2002-11-11,-235.637,-235.66,-235.594,-235.7,1882.82,600519
285,2002-11-12,-235.653,-235.701,-235.608,-235.711,2395.89,600519
286,2002-11-13,-235.705,-235.668,-235.664,-235.727,1953.68,600519
287,2002-11-14,-235.666,-235.696,-235.637,-235.701,1688.32,600519
288,2002-11-15,-235.701,-235.698,-235.655,-235.731,2349.01,600519
289,2002-11-18,-235.701,-235.662,-235.651,-235.701,1947.19,600519
290,2002-11-19,-235.662,-235.578,-235.555,-235.678,3218.19,600519
291,2002-11-20,-235.569,-235.596,-235.526,-235.682,9579.38,600519
292,2002-11-21,-235.615,-235.69,-235.584,-235.692,4019.53,600519
293,2002-11-22,-235.662,-235.68,-235.612,-235.744,2429.25,600519
294,2002-11-25,-235.678,-235.627,-235.608,-235.741,3987.96,600519
295,2002-11-26,-235.604,-235.719,-235.584,-235.721,2054.54,600519
296,2002-11-27,-235.741,-235.735,-235.666,-235.776,3320.91,600519
297,2002-11-28,-235.723,-235.608,-235.584,-235.737,2492.03,600519
298,2002-12-02,-235.565,-235.664,-235.526,-235.678,5850.87,600519
299,2002-12-03,-235.678,-235.586,-235.58,-235.721,3103.85,600519
300,2002-12-04,-235.649,-235.574,-235.506,-235.649,4151.0,600519
301,2002-12-05,-235.588,-235.447,-235.393,-235.604,13020.18,600519
302,2002-12-06,-235.467,-235.465,-235.428,-235.502,3741.54,600519
303,2002-12-09,-235.467,-235.512,-235.447,-235.526,2902.58,600519
304,2002-12-10,-235.502,-235.572,-235.486,-235.584,2611.98,600519
305,2002-12-11,-235.594,-235.6,-235.574,-235.643,2546.8,600519
306,2002-12-12,-235.6,-235.551,-235.545,-235.637,3989.33,600519
307,2002-12-13,-235.701,-235.567,-235.52,-235.701,2223.1,600519
308,2002-12-16,-235.567,-235.485,-235.471,-235.59,7976.94,600519
309,2002-12-17,-235.485,-235.483,-235.447,-235.522,2926.15,600519
310,2002-12-18,-235.49,-235.514,-235.471,-235.522,2028.53,600519
311,2002-12-19,-235.514,-235.541,-235.508,-235.563,2310.04,600519
312,2002-12-20,-235.541,-235.5,-235.475,-235.541,1624.74,600519
313,2002-12-23,-235.451,-235.506,-235.447,-235.526,1984.55,600519
314,2002-12-24,-235.504,-235.514,-235.475,-235.569,848.16,600519
315,2002-12-25,-235.508,-235.571,-235.506,-235.572,1481.38,600519
316,2002-12-26,-235.574,-235.721,-235.565,-235.739,5145.61,600519
317,2002-12-27,-235.723,-235.694,-235.668,-235.758,3390.21,600519
318,2002-12-30,-235.698,-235.75,-235.698,-235.77,3002.2,600519
319,2002-12-31,-235.741,-235.768,-235.705,-235.77,1644.78,600519
320,2003-01-02,-235.76,-235.913,-235.76,-235.916,3565.3,600519
321,2003-01-03,-235.92,-235.92,-235.87,-235.956,1743.68,600519
322,2003-01-06,-235.94,-235.885,-235.877,-235.954,986.36,600519
323,2003-01-07,-235.887,-235.93,-235.866,-235.934,1450.5,600519
324,2003-01-08,-235.856,-235.799,-235.799,-235.92,1768.02,600519
325,2003-01-09,-235.805,-235.756,-235.725,-235.854,2602.57,600519
326,2003-01-10,-235.76,-235.778,-235.682,-235.803,2346.38,600519
327,2003-01-13,-235.819,-235.786,-235.76,-235.819,1403.8,600519
328,2003-01-14,-235.789,-235.586,-235.522,-235.823,9588.25,600519
329,2003-01-15,-235.567,-235.526,-235.432,-235.586,11451.68,600519
330,2003-01-16,-235.504,-235.445,-235.438,-235.533,7359.08,600519
331,2003-01-17,-235.432,-235.529,-235.432,-235.531,3795.18,600519
332,2003-01-20,-235.545,-235.557,-235.545,-235.612,2070.9,600519
333,2003-01-21,-235.555,-235.555,-235.467,-235.565,4787.44,600519
334,2003-01-22,-235.565,-235.596,-235.565,-235.604,1633.1,600519
335,2003-01-23,-235.604,-235.594,-235.565,-235.604,2167.49,600519
336,2003-01-24,-235.604,-235.584,-235.569,-235.604,2441.19,600519
337,2003-01-27,-235.602,-235.504,-235.486,-235.602,3955.68,600519
338,2003-01-28,-235.506,-235.498,-235.467,-235.529,3494.96,600519
339,2003-01-29,-235.498,-235.49,-235.467,-235.516,3302.19,600519
340,2003-02-10,-235.494,-235.545,-235.494,-235.565,1693.78,600519
341,2003-02-11,-235.588,-235.533,-235.529,-235.588,821.5,600519
342,2003-02-12,-235.526,-235.49,-235.477,-235.565,1477.3,600519
343,2003-02-13,-235.494,-235.535,-235.473,-235.535,2718.32,600519
344,2003-02-14,-235.545,-235.49,-235.469,-235.545,1904.75,600519
345,2003-02-17,-235.526,-235.555,-235.483,-235.561,1567.76,600519
346,2003-02-18,-235.561,-235.565,-235.545,-235.584,1048.19,600519
347,2003-02-19,-235.565,-235.549,-235.543,-235.574,1029.7,600519
348,2003-02-20,-235.543,-235.528,-235.506,-235.555,851.2,600519
349,2003-02-21,-235.559,-235.588,-235.545,-235.623,2268.93,600519
350,2003-02-24,-235.567,-235.602,-235.567,-235.621,615.66,600519
351,2003-02-25,-235.604,-235.488,-235.486,-235.608,1878.59,600519
352,2003-02-26,-235.477,-235.526,-235.457,-235.529,1082.15,600519
353,2003-02-27,-235.516,-235.518,-235.471,-235.551,1697.61,600519
354,2003-02-28,-235.49,-235.506,-235.49,-235.545,1360.45,600519
355,2003-03-03,-235.49,-235.389,-235.375,-235.49,6000.93,600519
356,2003-03-04,-235.389,-235.414,-235.381,-235.455,1909.5,600519
357,2003-03-05,-235.414,-235.305,-235.275,-235.445,9405.01,600519
358,2003-03-06,-235.291,-235.369,-235.291,-235.402,4507.69,600519
359,2003-03-07,-235.365,-235.406,-235.352,-235.428,2475.45,600519
360,2003-03-10,-235.399,-235.486,-235.387,-235.49,3103.4,600519
361,2003-03-11,-235.496,-235.506,-235.486,-235.555,1964.49,600519
362,2003-03-12,-235.508,-235.494,-235.486,-235.545,1177.17,600519
363,2003-03-13,-235.49,-235.479,-235.416,-235.496,1997.58,600519
364,2003-03-14,-235.49,-235.502,-235.479,-235.522,2756.42,600519
365,2003-03-17,-235.51,-235.541,-235.51,-235.567,4692.92,600519
366,2003-03-18,-235.545,-235.606,-235.526,-235.637,3147.9,600519
367,2003-03-19,-235.66,-235.68,-235.604,-235.69,3397.92,600519
368,2003-03-20,-235.662,-235.664,-235.578,-235.682,1968.4,600519
369,2003-03-21,-235.662,-235.578,-235.572,-235.662,2021.07,600519
370,2003-03-24,-235.58,-235.602,-235.565,-235.623,1718.7,600519
371,2003-03-25,-235.617,-235.662,-235.602,-235.682,2062.38,600519
372,2003-03-26,-235.662,-235.721,-235.574,-235.76,3589.51,600519
373,2003-03-27,-235.725,-235.637,-235.61,-235.778,2105.65,600519
374,2003-03-28,-235.623,-235.655,-235.614,-235.66,3810.7,600519
375,2003-03-31,-235.664,-235.653,-235.633,-235.666,3047.3,600519
376,2003-04-01,-235.651,-235.619,-235.614,-235.666,3729.84,600519
